Department,NO,Name,Credit,Description,is_fall,is_spring,is_summer
ARAB,321,Business Arabic,3,"Business and financial terminologies useful in the Arab World; cultural etiquette for effective communication in Arabic business settings; oral and written business reports from a variety of authentic sources; language skills and communication strategies for traveling, shopping and conducting financial transactions in the Arab World. Prerequisite: ARAB 202 or equivalent.",TRUE,FALSE,FALSE
ARAB,323,Media Arabic,3,"Analysis of current events in the Arab World; use of print and electronic materials in Arabic from variety of media sources; discussion of different points of view in media representation/coverage; issues pertaining to business, politics, culture and entertainment in the Arab World. Prerequisite: ARAB 202 or equivalent.",FALSE,TRUE,FALSE
ARAB,475,Media and the Middle East,3,"Examination of how media (e.g., literature, news, film, television) contribute to our understanding of historical events in the Middle East; analysis of cultural, social, political and historical circumstances of media representation of events; exploration of various media genres techniques and narrative structure. May be taken two times for credit with a focus on different medium. Prerequisite: Junior or senior classification or approval of instructor.",FALSE,TRUE,FALSE
ARAB,489,Special Topics in...,4,Selected topics in an identified area of Arabic studies. May be repeated for credit. Prerequisite: Approval of instructor.,FALSE,TRUE,TRUE
ARAB,491,Research,4,Research in Arabic studies conducted under the direction of faculty member approved by the Director of AALO. May be taken 2 times for credit. Prerequisites: Junior or senior classification and approval of instructor.,FALSE,TRUE,TRUE
ARCH,205,Architecture Design I,4,"Issues and methods in designing environments for human habitation and well-being; projects addressing site, functional planning, spatial ordering, form generation through a recognition of the synthesis of space, structure, use and context; reinforcement of appropriate graphic and model building techniques. Prerequisites: ENDS 105, ENDS 106, ENDS 115, ENDS 116.*",TRUE,FALSE,FALSE
ARCH,206,Architecture Design II,5,"Fundamental issues of innovative design processes and creation explored through the creative use of past, present and future materials, tools, and technologies; with an emphasis upon the research of materials, methods, scale, craft and technique as instruments of design, fabrication, and production. Prerequisites: ARCH 205; ENDS 105, ENDS 106, ENDS 115, ENDS 116.*",FALSE,TRUE,FALSE
ARCH,207,Architecture Design II,5,"Technology as medium for design planning and communication; impact and influence of technology on architectural design process; investigation of computing theories, systems, methods and current and future trends through creative thinking and innovation design, problem solving and creation with the use of digital media. Prerequisites: ARCH 205 and ENDS 105, ENDS 106, ENDS 115, ENDS 116.*",FALSE,TRUE,FALSE
ARCH,212,Social and Behavioral Factors in Design,3,"Social and behavioral factors in the built and natural environment; environmental perception and spatial cognition; social-environmental processes such as privacy and crowding; setting-oriented discussion on residences, education, and the workplace; the psychology of nature and natural resource management; social design and social science contribution to architectural design.",TRUE,TRUE,FALSE
ARCH,213,Sustainable Architecture,3,"A comprehensive introduction to sustainability concepts, techniques and applications at all levels of the built environment, history of contemporary development of sustainable architecture from 1960 to the present; design strategies, environmental technologies and social factors for reducing building energy needs and carbon foot prints; global applications of sustainable approaches. Prerequisite: Sophomore classification or approval of instructor.",FALSE,TRUE,FALSE
ARCH,216,Computational Methods in Architecture,3,"Software and processes for computation design in architecture; image editing and creation, vector drawing, 3D modeling, parametric modeling, rendering techniques and simulation.",TRUE,TRUE,FALSE
ARCH,248,NA,NA,NA,FALSE,TRUE,FALSE
ARCH,249,Survey of World Architecture History I,3,(ARCH 1301) Survey of World Architecture History I.   A survey of world architecture and the human-designed and built environment from prehistory to the 13th century.,TRUE,TRUE,TRUE
ARCH,250,Survey of World Architecture History II,3,(ARCH 1302) Survey of World Architecture History II.   A survey of world architecture and the human-designed and built environment from the 13th to the 19th century.,TRUE,TRUE,TRUE
ARCH,305,Architectural Design III,5,"Integration of architectural theories and philosophy with environmental design systems; study of theoretical approaches to graphic and analytical thinking, problem identification and design dissemination through various media, case studies and problem resolution; conditions and forces associated with a variety of building types and the generation design solutions. Prerequisites: Admission to upper level in environmental design; ARCH 249 and ARCH 250.*",TRUE,TRUE,FALSE
ARCH,317,Digital Fabrication for Architecture,3,"Digital fabrication for architecture including software, numerically controlled tools, translation applications and management strategies for digital fabrication workflows; production of building components from three dimensional datasets of virtual architecture proposals. Prerequisites: Junior or senior classification or approval of instructor; ARCH 216 or approval of instructor.",TRUE,FALSE,FALSE
ARCH,327,Conceptual Structural Analysis,3,A non-mathematical investigation of structural systems and components with respect to behavior; selection of the most appropriate structural system for various building typologies. Prerequisite: Junior or senior classification or approval of instructor.,FALSE,TRUE,FALSE
ARCH,328,Architectural Envelopes,3,"Study of roof, wall, glazing and screen systems of significant works in contemporary architecture and the strategies behind their making; focus on innovative materials, surface effects, and performance aspects. Prerequisite: Junior or senior classification in environmental design.",TRUE,TRUE,FALSE
ARCH,330,The Making of Architecture,3,"Study of significant works of contemporary architecture and materials and strategies used in their making; focus on innovative materials, systems, and partnerships necessary to realize the design. Prerequisites: Junior or senior classification in environmental design or approval of instructor or ARCH classification.",TRUE,TRUE,FALSE
ARCH,331,Architectural Structures,3,"Physical principles that govern statics and strength of materials through the design of architectural structures from a holistic view, in the context of architectural ideas and examples; introduction to construction, behavior of materials, and design considerations for simple and complex structural assemblies; computer applications. Prerequisites: Junior or senior classification in environmental design; MATH 142 or equivalent; PHYS 201.",TRUE,TRUE,TRUE
ARCH,335,Architectural Systems,3,"Theory and applications of building energy use, envelope design, shading analysis, heating and cooling systems, lighting design; building water supply, plumbing and drainage systems; electrical, acoustical, fire and lightning protection; life safety; transportation systems and construction materials; calculations, equipment selection, and component sizing as they relate to building design. Prerequisites: Junior or senior classification in environmental design; PHYS 201.",TRUE,TRUE,FALSE
ARCH,345,History of Building Technology,3,"Chronological development of civilization and building technology from prehistoric cultures to present; classic and modern materials, structural devices past and present, machine-produced products, prefabrication, construction methodology and servicing.",FALSE,TRUE,FALSE
ARCH,350,History and Theory of Modern and Contemporary Architecture,3,"Development of modern and contemporary architecture in the 20th and 21st centuries; materials, structure, social and economic changes as well as architectural theory. Prerequisites: Junior or senior classification.",TRUE,TRUE,FALSE
ARCH,405,Architectural Design IV,5,"A comprehensive design studio focused on the integration of design theory with functionally sustainable environmental and structural systems; consideration of a project from site analysis and programming through design detailing. Prerequisites: Admission to upper level in environmental design; ARCH 305, ARCH 331, ARCH 335; CARC 301 or ARCH 494; concurrent enrollment in ARCH 431 and ARCH 435.*",TRUE,FALSE,FALSE
